Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-17 09:55:00+05:30,396.6499938964844,396.79998779296875,396.6000061035156,396.79998779296875,396.79998779296875,7003
2023-11-17 09:56:00+05:30,396.79998779296875,396.79998779296875,396.70001220703125,396.79998779296875,396.79998779296875,7142
2023-11-17 09:57:00+05:30,396.79998779296875,397.1499938964844,396.79998779296875,397.1499938964844,397.1499938964844,6867
2023-11-17 09:58:00+05:30,397.04998779296875,397.29998779296875,397.0,397.1499938964844,397.1499938964844,8441
2023-11-17 09:59:00+05:30,397.1499938964844,397.29998779296875,397.04998779296875,397.29998779296875,397.29998779296875,3415
2023-11-17 10:00:00+05:30,397.29998779296875,397.95001220703125,397.29998779296875,397.79998779296875,397.79998779296875,25814
2023-11-17 10:01:00+05:30,397.8500061035156,398.0,397.70001220703125,397.8500061035156,397.8500061035156,23150
2023-11-17 10:02:00+05:30,397.95001220703125,398.0,397.79998779296875,397.8999938964844,397.8999938964844,3561
2023-11-17 10:03:00+05:30,397.95001220703125,397.95001220703125,397.75,397.8999938964844,397.8999938964844,6428
2023-11-17 10:04:00+05:30,397.8500061035156,398.1000061035156,397.70001220703125,398.0,398.0,13355
2023-11-17 10:05:00+05:30,398.0,398.0,397.6000061035156,397.75,397.75,14575
2023-11-17 10:06:00+05:30,397.75,397.75,397.3999938964844,397.5,397.5,6129
2023-11-17 10:07:00+05:30,397.3999938964844,397.70001220703125,397.29998779296875,397.70001220703125,397.70001220703125,8839
2023-11-17 10:08:00+05:30,397.45001220703125,397.54998779296875,397.04998779296875,397.1000061035156,397.1000061035156,9551
2023-11-17 10:09:00+05:30,397.1499938964844,397.3500061035156,397.1000061035156,397.20001220703125,397.20001220703125,5088
2023-11-17 10:10:00+05:30,397.29998779296875,397.3999938964844,397.20001220703125,397.20001220703125,397.20001220703125,8978
2023-11-17 10:11:00+05:30,397.20001220703125,397.70001220703125,397.20001220703125,397.5,397.5,9826
2023-11-17 10:12:00+05:30,397.70001220703125,397.8500061035156,397.5,397.5,397.5,6106
2023-11-17 10:13:00+05:30,397.5,397.5,397.1499938964844,397.45001220703125,397.45001220703125,2870
2023-11-17 10:14:00+05:30,397.3999938964844,397.6499938964844,397.3999938964844,397.5,397.5,5909
2023-11-17 10:15:00+05:30,397.29998779296875,397.3500061035156,396.75,396.8999938964844,396.8999938964844,25145
2023-11-17 10:16:00+05:30,396.75,397.1000061035156,396.75,397.04998779296875,397.04998779296875,6603
2023-11-17 10:17:00+05:30,396.95001220703125,397.3999938964844,396.95001220703125,397.3999938964844,397.3999938964844,7619
2023-11-17 10:18:00+05:30,397.3999938964844,397.5,397.25,397.45001220703125,397.45001220703125,13190
2023-11-17 10:19:00+05:30,397.3500061035156,397.3999938964844,397.20001220703125,397.29998779296875,397.29998779296875,10406
2023-11-17 10:20:00+05:30,397.20001220703125,397.3500061035156,397.20001220703125,397.29998779296875,397.29998779296875,4363
2023-11-17 10:21:00+05:30,397.3500061035156,397.54998779296875,397.29998779296875,397.29998779296875,397.29998779296875,5434
2023-11-17 10:22:00+05:30,397.5,397.5,397.20001220703125,397.45001220703125,397.45001220703125,6808
2023-11-17 10:23:00+05:30,397.6499938964844,397.70001220703125,397.5,397.6000061035156,397.6000061035156,4530
2023-11-17 10:24:00+05:30,397.54998779296875,397.70001220703125,397.1499938964844,397.45001220703125,397.45001220703125,8508
2023-11-17 10:25:00+05:30,397.45001220703125,397.45001220703125,397.20001220703125,397.29998779296875,397.29998779296875,4883
2023-11-17 10:26:00+05:30,397.29998779296875,397.3999938964844,397.1499938964844,397.25,397.25,5163
2023-11-17 10:27:00+05:30,397.25,397.54998779296875,397.20001220703125,397.25,397.25,9486
2023-11-17 10:28:00+05:30,397.3999938964844,397.45001220703125,397.20001220703125,397.29998779296875,397.29998779296875,2753
2023-11-17 10:29:00+05:30,397.20001220703125,397.3500061035156,397.04998779296875,397.04998779296875,397.04998779296875,2909
2023-11-17 10:30:00+05:30,397.20001220703125,397.25,397.1000061035156,397.1499938964844,397.1499938964844,7154
2023-11-17 10:31:00+05:30,397.1499938964844,397.3999938964844,397.1499938964844,397.25,397.25,6435
2023-11-17 10:32:00+05:30,397.25,397.5,397.25,397.25,397.25,3206
2023-11-17 10:33:00+05:30,397.25,397.54998779296875,397.25,397.54998779296875,397.54998779296875,4908
2023-11-17 10:34:00+05:30,397.6499938964844,397.79998779296875,397.54998779296875,397.6499938964844,397.6499938964844,10433
2023-11-17 10:35:00+05:30,397.6499938964844,397.79998779296875,397.6499938964844,397.6499938964844,397.6499938964844,6888
2023-11-17 10:36:00+05:30,397.75,397.75,397.3500061035156,397.5,397.5,4036
2023-11-17 10:37:00+05:30,397.45001220703125,397.54998779296875,397.29998779296875,397.5,397.5,7560
2023-11-17 10:38:00+05:30,397.54998779296875,397.70001220703125,397.5,397.6499938964844,397.6499938964844,3047
2023-11-17 10:39:00+05:30,397.6499938964844,397.75,397.54998779296875,397.75,397.75,4234
2023-11-17 10:40:00+05:30,397.75,397.79998779296875,397.54998779296875,397.79998779296875,397.79998779296875,3336
2023-11-17 10:41:00+05:30,397.75,397.8999938964844,397.75,397.8999938964844,397.8999938964844,6823
2023-11-17 10:42:00+05:30,397.8500061035156,397.95001220703125,397.75,397.8999938964844,397.8999938964844,5109
2023-11-17 10:43:00+05:30,397.8999938964844,398.0,397.8500061035156,397.95001220703125,397.95001220703125,17959
2023-11-17 10:44:00+05:30,397.95001220703125,397.95001220703125,397.79998779296875,397.8999938964844,397.8999938964844,7010
2023-11-17 10:45:00+05:30,397.8999938964844,398.0,397.6000061035156,397.75,397.75,8602
2023-11-17 10:46:00+05:30,397.70001220703125,397.70001220703125,397.5,397.5,397.5,11822
2023-11-17 10:47:00+05:30,397.54998779296875,397.70001220703125,397.45001220703125,397.70001220703125,397.70001220703125,2444
2023-11-17 10:48:00+05:30,397.70001220703125,397.75,397.5,397.54998779296875,397.54998779296875,3892
2023-11-17 10:49:00+05:30,397.75,397.79998779296875,397.6000061035156,397.70001220703125,397.70001220703125,8583
2023-11-17 10:50:00+05:30,397.79998779296875,397.8999938964844,397.54998779296875,397.75,397.75,4481
2023-11-17 10:51:00+05:30,397.79998779296875,397.8500061035156,397.6499938964844,397.70001220703125,397.70001220703125,9940
2023-11-17 10:52:00+05:30,397.79998779296875,398.0,397.75,397.79998779296875,397.79998779296875,5174
2023-11-17 10:53:00+05:30,397.79998779296875,398.0,397.70001220703125,398.0,398.0,5447
2023-11-17 10:54:00+05:30,398.0,398.3500061035156,397.8500061035156,398.20001220703125,398.20001220703125,21830
2023-11-17 10:55:00+05:30,398.20001220703125,398.29998779296875,398.04998779296875,398.1499938964844,398.1499938964844,5826
2023-11-17 10:56:00+05:30,398.1499938964844,398.70001220703125,398.1499938964844,398.70001220703125,398.70001220703125,37276
2023-11-17 10:57:00+05:30,398.54998779296875,398.70001220703125,398.29998779296875,398.3999938964844,398.3999938964844,12574
2023-11-17 10:58:00+05:30,398.3999938964844,398.45001220703125,398.1000061035156,398.29998779296875,398.29998779296875,2911
2023-11-17 10:59:00+05:30,398.3500061035156,398.3999938964844,398.1499938964844,398.1499938964844,398.1499938964844,4332
2023-11-17 11:00:00+05:30,398.20001220703125,398.29998779296875,397.95001220703125,398.1000061035156,398.1000061035156,6666
2023-11-17 11:01:00+05:30,398.20001220703125,398.45001220703125,398.04998779296875,398.45001220703125,398.45001220703125,6199
2023-11-17 11:02:00+05:30,398.45001220703125,398.45001220703125,398.29998779296875,398.3500061035156,398.3500061035156,4277
2023-11-17 11:03:00+05:30,398.29998779296875,398.3500061035156,398.1000061035156,398.1499938964844,398.1499938964844,5552
2023-11-17 11:04:00+05:30,398.29998779296875,398.29998779296875,398.0,398.0,398.0,3844
2023-11-17 11:05:00+05:30,398.0,398.1000061035156,398.0,398.0,398.0,3892
2023-11-17 11:06:00+05:30,398.04998779296875,398.04998779296875,397.70001220703125,397.70001220703125,397.70001220703125,3214
2023-11-17 11:07:00+05:30,397.70001220703125,397.8500061035156,397.70001220703125,397.8500061035156,397.8500061035156,6079
2023-11-17 11:08:00+05:30,397.70001220703125,397.8500061035156,397.70001220703125,397.79998779296875,397.79998779296875,2983
2023-11-17 11:09:00+05:30,397.75,397.8500061035156,397.70001220703125,397.8500061035156,397.8500061035156,2577
2023-11-17 11:10:00+05:30,397.8500061035156,397.8500061035156,397.54998779296875,397.8500061035156,397.8500061035156,10400
2023-11-17 11:11:00+05:30,397.6499938964844,397.8500061035156,397.6000061035156,397.6499938964844,397.6499938964844,2841
2023-11-17 11:12:00+05:30,397.75,397.79998779296875,397.6499938964844,397.70001220703125,397.70001220703125,3089
2023-11-17 11:13:00+05:30,397.70001220703125,397.75,397.45001220703125,397.45001220703125,397.45001220703125,7666
2023-11-17 11:14:00+05:30,397.45001220703125,397.45001220703125,397.1499938964844,397.25,397.25,5884
2023-11-17 11:15:00+05:30,397.29998779296875,397.29998779296875,397.1499938964844,397.20001220703125,397.20001220703125,4608
2023-11-17 11:16:00+05:30,397.1499938964844,397.6000061035156,397.1499938964844,397.6000061035156,397.6000061035156,6161
2023-11-17 11:17:00+05:30,397.6000061035156,397.6000061035156,397.5,397.54998779296875,397.54998779296875,4676
2023-11-17 11:18:00+05:30,397.5,397.54998779296875,397.29998779296875,397.3999938964844,397.3999938964844,5122
2023-11-17 11:19:00+05:30,397.3999938964844,397.45001220703125,396.8999938964844,396.8999938964844,396.8999938964844,26555
2023-11-17 11:20:00+05:30,396.95001220703125,397.04998779296875,396.8999938964844,396.8999938964844,396.8999938964844,4233
2023-11-17 11:21:00+05:30,397.0,397.0,396.8500061035156,396.8999938964844,396.8999938964844,4875
2023-11-17 11:22:00+05:30,396.8500061035156,396.8999938964844,396.79998779296875,396.79998779296875,396.79998779296875,4580
2023-11-17 11:23:00+05:30,396.8999938964844,397.1499938964844,396.8500061035156,397.1499938964844,397.1499938964844,7790
2023-11-17 11:24:00+05:30,397.04998779296875,397.1499938964844,396.95001220703125,396.95001220703125,396.95001220703125,4902
2023-11-17 11:25:00+05:30,396.95001220703125,397.1499938964844,396.95001220703125,397.1499938964844,397.1499938964844,2265
2023-11-17 11:26:00+05:30,397.04998779296875,397.1000061035156,396.95001220703125,397.0,397.0,3435
2023-11-17 11:27:00+05:30,396.8999938964844,397.04998779296875,396.79998779296875,396.8500061035156,396.8500061035156,3441
2023-11-17 11:28:00+05:30,396.95001220703125,397.04998779296875,396.8500061035156,397.04998779296875,397.04998779296875,3907
2023-11-17 11:29:00+05:30,397.1000061035156,397.1499938964844,396.8999938964844,397.0,397.0,2442
2023-11-17 11:30:00+05:30,397.0,397.0,396.75,396.8999938964844,396.8999938964844,14613
2023-11-17 11:32:00+05:30,396.8500061035156,397.0,396.75,396.8999938964844,396.8999938964844,7465
2023-11-17 11:33:00+05:30,396.8999938964844,396.8999938964844,396.6499938964844,396.70001220703125,396.70001220703125,3057
2023-11-17 11:34:00+05:30,396.70001220703125,396.79998779296875,396.5,396.79998779296875,396.79998779296875,11442
2023-11-17 11:35:00+05:30,396.8500061035156,397.0,396.70001220703125,396.8999938964844,396.8999938964844,7519
2023-11-17 11:36:00+05:30,397.0,397.0,396.8500061035156,396.8999938964844,396.8999938964844,5318
2023-11-17 11:37:00+05:30,396.95001220703125,397.1499938964844,396.8500061035156,396.8500061035156,396.8500061035156,9049
2023-11-17 11:38:00+05:30,396.8500061035156,397.25,396.8500061035156,397.25,397.25,5421
2023-11-17 11:39:00+05:30,397.1000061035156,397.3500061035156,396.8999938964844,397.3500061035156,397.3500061035156,2759
2023-11-17 11:40:00+05:30,397.20001220703125,397.45001220703125,397.1499938964844,397.29998779296875,397.29998779296875,6161
2023-11-17 11:41:00+05:30,397.25,397.6000061035156,397.25,397.3999938964844,397.3999938964844,4943
2023-11-17 11:42:00+05:30,397.54998779296875,397.6000061035156,397.29998779296875,397.29998779296875,397.29998779296875,6588
2023-11-17 11:43:00+05:30,397.29998779296875,397.6000061035156,397.29998779296875,397.3500061035156,397.3500061035156,3602
2023-11-17 11:44:00+05:30,397.3500061035156,397.54998779296875,397.20001220703125,397.20001220703125,397.20001220703125,4994
2023-11-17 11:45:00+05:30,397.20001220703125,397.29998779296875,397.0,397.04998779296875,397.04998779296875,3631
2023-11-17 11:46:00+05:30,397.0,397.20001220703125,396.95001220703125,397.20001220703125,397.20001220703125,4177
2023-11-17 11:47:00+05:30,397.20001220703125,397.29998779296875,397.04998779296875,397.20001220703125,397.20001220703125,4627
2023-11-17 11:48:00+05:30,397.20001220703125,397.70001220703125,397.04998779296875,397.70001220703125,397.70001220703125,12948
2023-11-17 11:49:00+05:30,397.70001220703125,397.79998779296875,397.3999938964844,397.5,397.5,4226
2023-11-17 11:50:00+05:30,397.5,397.6000061035156,397.3500061035156,397.3500061035156,397.3500061035156,4827
2023-11-17 11:51:00+05:30,397.3500061035156,397.54998779296875,397.3500061035156,397.3999938964844,397.3999938964844,2971
2023-11-17 11:52:00+05:30,397.5,397.70001220703125,397.3500061035156,397.6000061035156,397.6000061035156,6955
2023-11-17 11:53:00+05:30,397.6000061035156,397.79998779296875,397.6000061035156,397.75,397.75,8793
2023-11-17 11:54:00+05:30,397.75,397.79998779296875,397.54998779296875,397.6499938964844,397.6499938964844,13863
2023-11-17 11:55:00+05:30,397.6000061035156,397.75,397.45001220703125,397.45001220703125,397.45001220703125,8450
2023-11-17 11:56:00+05:30,397.5,397.5,397.3500061035156,397.45001220703125,397.45001220703125,6911
2023-11-17 11:57:00+05:30,397.45001220703125,397.5,397.29998779296875,397.5,397.5,2924
2023-11-17 11:58:00+05:30,397.3999938964844,397.5,396.8500061035156,396.8500061035156,396.8500061035156,7391
2023-11-17 11:59:00+05:30,396.8500061035156,396.95001220703125,396.8500061035156,396.8500061035156,396.8500061035156,4312
2023-11-17 12:00:00+05:30,396.8999938964844,396.95001220703125,396.8500061035156,396.8999938964844,396.8999938964844,3921
2023-11-17 12:01:00+05:30,396.8999938964844,397.0,396.8999938964844,397.0,397.0,7722
2023-11-17 12:02:00+05:30,396.95001220703125,397.0,396.8500061035156,396.8999938964844,396.8999938964844,7444
2023-11-17 12:03:00+05:30,396.8500061035156,396.8999938964844,396.8500061035156,396.8500061035156,396.8500061035156,2755
2023-11-17 12:04:00+05:30,396.8999938964844,397.0,396.8500061035156,396.8500061035156,396.8500061035156,2283
2023-11-17 12:05:00+05:30,396.8500061035156,397.1499938964844,396.8500061035156,397.1499938964844,397.1499938964844,4639
2023-11-17 12:06:00+05:30,397.1499938964844,397.20001220703125,396.8999938964844,396.8999938964844,396.8999938964844,4048
2023-11-17 12:07:00+05:30,397.0,397.04998779296875,396.8500061035156,396.8500061035156,396.8500061035156,4282
2023-11-17 12:08:00+05:30,397.04998779296875,397.04998779296875,396.8999938964844,397.04998779296875,397.04998779296875,2895
2023-11-17 12:09:00+05:30,396.8999938964844,397.1000061035156,396.8999938964844,396.95001220703125,396.95001220703125,3092
2023-11-17 12:10:00+05:30,397.1499938964844,397.1499938964844,397.0,397.1000061035156,397.1000061035156,4197
2023-11-17 12:11:00+05:30,397.1000061035156,397.1499938964844,397.04998779296875,397.1000061035156,397.1000061035156,5580
2023-11-17 12:12:00+05:30,397.04998779296875,397.04998779296875,396.8500061035156,396.8999938964844,396.8999938964844,6215
2023-11-17 12:13:00+05:30,396.8999938964844,397.04998779296875,396.8500061035156,396.8500061035156,396.8500061035156,3190
2023-11-17 12:14:00+05:30,396.95001220703125,397.0,396.8999938964844,396.95001220703125,396.95001220703125,2915
2023-11-17 12:15:00+05:30,396.8999938964844,397.0,396.8999938964844,397.0,397.0,2456
2023-11-17 12:16:00+05:30,397.0,397.0,396.8999938964844,396.8999938964844,396.8999938964844,3140
2023-11-17 12:17:00+05:30,396.95001220703125,396.95001220703125,396.8500061035156,396.8500061035156,396.8500061035156,3675
2023-11-17 12:18:00+05:30,396.8999938964844,396.95001220703125,396.79998779296875,396.79998779296875,396.79998779296875,5132
2023-11-17 12:19:00+05:30,396.79998779296875,396.95001220703125,396.79998779296875,396.79998779296875,396.79998779296875,4356
2023-11-17 12:20:00+05:30,396.79998779296875,396.8999938964844,396.6000061035156,396.6499938964844,396.6499938964844,5322
2023-11-17 12:21:00+05:30,396.70001220703125,396.70001220703125,396.54998779296875,396.6499938964844,396.6499938964844,2664
2023-11-17 12:22:00+05:30,396.54998779296875,396.70001220703125,396.5,396.6499938964844,396.6499938964844,3932
2023-11-17 12:23:00+05:30,396.6499938964844,396.6499938964844,396.54998779296875,396.54998779296875,396.54998779296875,3707
2023-11-17 12:24:00+05:30,396.6000061035156,396.6499938964844,396.45001220703125,396.45001220703125,396.45001220703125,11631
2023-11-17 12:25:00+05:30,396.45001220703125,396.45001220703125,396.1499938964844,396.25,396.25,12278
2023-11-17 12:26:00+05:30,396.29998779296875,396.29998779296875,396.1499938964844,396.20001220703125,396.20001220703125,5084
2023-11-17 12:27:00+05:30,396.20001220703125,396.5,396.20001220703125,396.5,396.5,10489
2023-11-17 12:28:00+05:30,396.25,396.75,396.25,396.75,396.75,4842
2023-11-17 12:29:00+05:30,396.54998779296875,396.79998779296875,396.54998779296875,396.70001220703125,396.70001220703125,2061
2023-11-17 12:30:00+05:30,396.79998779296875,396.8500061035156,396.6499938964844,396.75,396.75,3177
2023-11-17 12:31:00+05:30,396.75,396.8999938964844,396.75,396.75,396.75,6091
2023-11-17 12:32:00+05:30,396.8999938964844,397.0,396.70001220703125,396.8999938964844,396.8999938964844,2388
2023-11-17 12:33:00+05:30,396.8999938964844,396.8999938964844,396.6000061035156,396.6000061035156,396.6000061035156,1626
2023-11-17 12:34:00+05:30,396.6000061035156,397.04998779296875,396.6000061035156,397.04998779296875,397.04998779296875,7097
2023-11-17 12:35:00+05:30,397.0,397.25,397.0,397.04998779296875,397.04998779296875,5859
2023-11-17 12:36:00+05:30,397.04998779296875,397.20001220703125,397.0,397.0,397.0,4921
2023-11-17 12:37:00+05:30,397.0,397.0,396.75,396.8500061035156,396.8500061035156,1364
2023-11-17 12:38:00+05:30,396.8999938964844,396.95001220703125,396.75,396.8500061035156,396.8500061035156,2772
2023-11-17 12:39:00+05:30,396.75,396.95001220703125,396.6000061035156,396.6000061035156,396.6000061035156,3117
2023-11-17 12:40:00+05:30,396.70001220703125,396.79998779296875,396.70001220703125,396.70001220703125,396.70001220703125,2454
2023-11-17 12:41:00+05:30,396.70001220703125,396.79998779296875,396.6000061035156,396.79998779296875,396.79998779296875,3664
2023-11-17 12:42:00+05:30,396.70001220703125,396.79998779296875,396.3999938964844,396.45001220703125,396.45001220703125,3550
2023-11-17 12:43:00+05:30,396.45001220703125,396.79998779296875,396.3999938964844,396.5,396.5,3244
2023-11-17 12:44:00+05:30,396.45001220703125,396.70001220703125,396.3999938964844,396.6000061035156,396.6000061035156,4575
2023-11-17 12:45:00+05:30,396.6000061035156,396.79998779296875,396.5,396.5,396.5,3830
2023-11-17 12:46:00+05:30,396.5,396.70001220703125,396.5,396.54998779296875,396.54998779296875,2873
2023-11-17 12:47:00+05:30,396.6000061035156,396.75,396.5,396.5,396.5,6415
2023-11-17 12:48:00+05:30,396.5,396.6000061035156,396.5,396.5,396.5,1404
2023-11-17 12:49:00+05:30,396.3999938964844,396.6000061035156,396.3500061035156,396.3500061035156,396.3500061035156,5320
2023-11-17 12:50:00+05:30,396.3500061035156,396.6000061035156,396.3500061035156,396.5,396.5,3889
2023-11-17 12:51:00+05:30,396.54998779296875,396.75,396.5,396.75,396.75,2417
2023-11-17 12:52:00+05:30,396.70001220703125,396.70001220703125,396.3500061035156,396.6000061035156,396.6000061035156,2887
2023-11-17 12:53:00+05:30,396.6000061035156,396.70001220703125,396.5,396.5,396.5,3005
2023-11-17 12:54:00+05:30,396.5,396.6499938964844,396.29998779296875,396.29998779296875,396.29998779296875,6638
2023-11-17 12:55:00+05:30,396.3500061035156,396.5,396.29998779296875,396.29998779296875,396.29998779296875,4226
2023-11-17 12:56:00+05:30,396.29998779296875,396.3500061035156,396.20001220703125,396.3500061035156,396.3500061035156,2845
2023-11-17 12:57:00+05:30,396.3500061035156,396.3500061035156,396.20001220703125,396.25,396.25,6907
2023-11-17 12:58:00+05:30,396.25,396.45001220703125,396.25,396.3999938964844,396.3999938964844,10336
2023-11-17 12:59:00+05:30,396.3500061035156,396.3999938964844,396.1499938964844,396.1499938964844,396.1499938964844,9425
2023-11-17 13:00:00+05:30,396.1499938964844,396.20001220703125,396.0,396.1499938964844,396.1499938964844,11083
2023-11-17 13:01:00+05:30,396.1499938964844,396.1499938964844,396.0,396.1000061035156,396.1000061035156,5575
2023-11-17 13:02:00+05:30,396.04998779296875,396.20001220703125,396.0,396.1000061035156,396.1000061035156,4124
2023-11-17 13:03:00+05:30,396.25,396.25,396.04998779296875,396.25,396.25,3426
2023-11-17 13:04:00+05:30,396.25,396.3999938964844,396.1499938964844,396.25,396.25,3473
2023-11-17 13:05:00+05:30,396.3999938964844,396.79998779296875,396.25,396.79998779296875,396.79998779296875,6102
2023-11-17 13:06:00+05:30,396.79998779296875,396.95001220703125,396.6499938964844,396.79998779296875,396.79998779296875,4315
2023-11-17 13:07:00+05:30,396.8999938964844,396.95001220703125,396.75,396.79998779296875,396.79998779296875,5610
2023-11-17 13:08:00+05:30,396.95001220703125,396.95001220703125,396.70001220703125,396.75,396.75,1707
2023-11-17 13:09:00+05:30,396.8999938964844,396.95001220703125,396.75,396.75,396.75,4192
2023-11-17 13:10:00+05:30,396.75,396.8999938964844,396.75,396.8999938964844,396.8999938964844,3234
2023-11-17 13:11:00+05:30,396.75,396.8999938964844,396.70001220703125,396.75,396.75,3976
2023-11-17 13:12:00+05:30,396.8999938964844,396.95001220703125,396.6000061035156,396.6000061035156,396.6000061035156,5715
2023-11-17 13:13:00+05:30,396.75,397.0,396.6000061035156,396.8999938964844,396.8999938964844,13457
2023-11-17 13:14:00+05:30,396.79998779296875,397.0,396.75,396.8999938964844,396.8999938964844,7672
2023-11-17 13:15:00+05:30,396.8999938964844,396.8999938964844,396.6000061035156,396.79998779296875,396.79998779296875,3200
2023-11-17 13:16:00+05:30,396.70001220703125,396.79998779296875,396.54998779296875,396.79998779296875,396.79998779296875,1711
2023-11-17 13:17:00+05:30,396.79998779296875,396.79998779296875,396.54998779296875,396.6499938964844,396.6499938964844,2706
2023-11-17 13:18:00+05:30,396.6499938964844,396.6499938964844,396.54998779296875,396.6499938964844,396.6499938964844,1830
2023-11-17 13:19:00+05:30,396.54998779296875,396.6499938964844,396.3500061035156,396.5,396.5,6476
2023-11-17 13:20:00+05:30,396.5,396.54998779296875,396.29998779296875,396.54998779296875,396.54998779296875,4360
2023-11-17 13:21:00+05:30,396.54998779296875,396.54998779296875,396.25,396.54998779296875,396.54998779296875,4934
2023-11-17 13:22:00+05:30,396.45001220703125,396.6499938964844,396.45001220703125,396.6499938964844,396.6499938964844,2373
2023-11-17 13:23:00+05:30,396.6499938964844,396.6499938964844,396.45001220703125,396.5,396.5,5119
2023-11-17 13:24:00+05:30,396.3999938964844,396.6499938964844,396.29998779296875,396.6499938964844,396.6499938964844,3837
2023-11-17 13:25:00+05:30,396.6499938964844,396.6499938964844,396.5,396.5,396.5,2266
2023-11-17 13:26:00+05:30,396.6000061035156,396.6000061035156,396.45001220703125,396.54998779296875,396.54998779296875,2093
